Farmer_ID,Farmer_Name,Location,Crop,Season,Quantity_Produced,Quantity_Sold,Market_Price,Date_of_Sale,Demand_Index,Recommended_Crop
F1677,Lakshay C.,Punjab,Cotton,Rabi,1709,1680,60,2022-09-17,2,Rice
F1678,Zoya S.,Punjab,Bajra,Zaid,1045,989,18,2023-03-26,5,Tomato
F1679,Saksham S.,Gujarat,Maize,Zaid,4928,4785,26,2022-05-28,10,Cotton
F1680,Elakshi M.,Punjab,Wheat,Kharif,4154,3993,27,2023-08-19,10,Mustard
F1681,Hrishita G.,Madhya Pradesh,Tomato,Zaid,2040,1946,18,2023-06-29,6,Mustard
F1682,Tejas C.,Bihar,Potato,Kharif,4557,4439,12,2023-04-23,5,Onion
F1683,Ritvik R.,Madhya Pradesh,Bajra,Kharif,4902,4749,26,2022-08-10,10,Soybean
F1684,Vihaan M.,Uttar Pradesh,Maize,Rabi,1008,979,23,2023-02-05,4,Wheat
F1685,Lagan M.,Madhya Pradesh,Rice,Rabi,1855,1718,31,2022-03-24,9,Cotton
F1686,Pranay R.,Gujarat,Maize,Rabi,3375,3268,25,2023-05-23,7,Rice
F1687,Badal L.,Madhya Pradesh,Cotton,Zaid,2959,2933,62,2024-06-01,2,Cotton
F1688,Lakshit G.,Karnataka,Cotton,Zaid,2465,2395,71,2022-04-07,9,Potato
F1689,Mehul M.,Madhya Pradesh,Onion,Kharif,1533,1346,20,2024-02-16,10,Soybean
F1690,Drishya K.,Bihar,Wheat,Zaid,2281,2169,26,2023-04-27,9,Groundnut
F1691,Manikya B.,Karnataka,Groundnut,Rabi,3574,3539,61,2022-02-05,9,Sugarcane
F1692,Yashvi W.,Karnataka,Rice,Zaid,2981,2956,33,2022-08-28,10,Groundnut
F1693,Onkar T.,Madhya Pradesh,Cotton,Zaid,1435,1308,58,2022-07-05,3,Sugarcane
F1694,Sara D.,Bihar,Sugarcane,Rabi,3108,2921,5,2023-06-20,2,Onion
F1695,Sumer S.,Madhya Pradesh,Wheat,Zaid,2148,2013,26,2024-03-08,6,Cotton
F1696,Nakul T.,Rajasthan,Cotton,Kharif,2349,2227,64,2022-11-04,6,Mustard
F1697,Ishita S.,Maharashtra,Groundnut,Rabi,1532,1453,52,2022-11-07,7,Maize
F1698,Keya R.,Bihar,Bajra,Zaid,2285,2283,18,2024-06-18,3,Onion
F1699,Diya K.,Gujarat,Potato,Kharif,1667,1495,18,2023-06-11,4,Maize
F1700,Renee M.,Madhya Pradesh,Soybean,Zaid,2033,1923,52,2023-10-17,3,Groundnut
F1701,Shamik D.,Bihar,Wheat,Zaid,1053,908,27,2022-05-24,9,Cotton
F1702,Neelofar D.,Gujarat,Tomato,Kharif,2362,2331,17,2024-05-27,9,Wheat
F1703,Jhanvi A.,Uttar Pradesh,Mustard,Rabi,2195,2173,60,2022-01-05,3,Sugarcane
F1704,Abram M.,Madhya Pradesh,Tomato,Zaid,4034,3867,19,2023-06-22,9,Soybean
F1705,Kartik T.,Punjab,Potato,Zaid,3276,3275,25,2022-06-30,6,Tomato
F1706,Jivin M.,Madhya Pradesh,Wheat,Rabi,3253,3169,24,2024-01-30,8,Rice
F1707,Ira B.,Karnataka,Sugarcane,Zaid,2932,2875,3,2022-07-18,3,Bajra
F1708,Anahita G.,Uttar Pradesh,Rice,Kharif,3884,3840,35,2022-04-23,10,Soybean
F1709,Aniruddh W.,Karnataka,Soybean,Rabi,4439,4242,54,2023-11-25,4,Maize
F1710,Samaira R.,Bihar,Groundnut,Zaid,4220,4148,53,2023-02-27,5,Groundnut
F1711,Veer S.,Uttar Pradesh,Soybean,Kharif,2316,2170,40,2023-01-27,5,Bajra
F1712,Aayush S.,Punjab,Potato,Zaid,4220,4063,14,2023-10-10,6,Wheat
F1713,Azad V.,Madhya Pradesh,Mustard,Zaid,2269,2191,60,2024-04-20,9,Bajra
F1714,Mamooty K.,Gujarat,Maize,Rabi,4657,4477,24,2023-08-20,6,Maize
F1715,Dharmajan D.,Maharashtra,Rice,Zaid,4250,4057,30,2024-01-24,2,Groundnut
F1716,Shray K.,Rajasthan,Groundnut,Kharif,4919,4895,65,2022-05-18,8,Sugarcane
F1717,Vanya S.,Karnataka,Onion,Zaid,2044,1944,25,2024-03-12,8,Maize
F1718,Tushar H.,Bihar,Cotton,Rabi,3037,2989,57,2022-09-26,3,Cotton
F1719,Alia K.,Punjab,Soybean,Kharif,2450,2419,51,2023-02-04,1,Rice
F1720,Seher R.,Gujarat,Wheat,Kharif,1766,1623,20,2023-06-27,6,Tomato
F1721,Gokul G.,Gujarat,Onion,Rabi,3737,3573,29,2022-03-21,8,Sugarcane
F1722,Myra G.,Maharashtra,Tomato,Zaid,4488,4371,17,2022-02-20,5,Tomato
F1723,Zain B.,Rajasthan,Groundnut,Zaid,4375,4242,52,2023-07-17,3,Rice
F1724,Aaina S.,Uttar Pradesh,Maize,Kharif,2696,2509,28,2023-12-28,3,Soybean
F1725,Aaina A.,Bihar,Wheat,Kharif,4222,4168,21,2022-09-10,9,Soybean
F1726,Aradhya V.,Gujarat,Cotton,Zaid,2680,2542,74,2023-11-11,4,Mustard
F1727,Ivana V.,Maharashtra,Onion,Zaid,3642,3642,19,2023-06-26,1,Maize
F1728,Prerak B.,Rajasthan,Mustard,Zaid,1371,1183,56,2023-07-04,6,Potato
F1729,Vanya L.,Madhya Pradesh,Onion,Kharif,4229,4065,21,2022-06-20,7,Groundnut
F1730,Eshani S.,Karnataka,Rice,Kharif,2657,2601,31,2024-05-02,10,Soybean
F1731,Divij R.,Madhya Pradesh,Soybean,Kharif,3106,2984,46,2022-05-10,3,Cotton
F1732,Ivana B.,Karnataka,Sugarcane,Rabi,4138,3944,5,2023-11-07,5,Tomato
F1733,Mannat G.,Madhya Pradesh,Wheat,Kharif,1148,1021,25,2024-05-10,4,Onion
F1734,Kismat R.,Bihar,Bajra,Kharif,2311,2289,24,2023-03-05,5,Onion
F1735,Divij B.,Maharashtra,Bajra,Kharif,2023,1988,19,2022-07-28,6,Rice
F1736,Vivaan D.,Gujarat,Sugarcane,Zaid,1015,957,4,2024-04-04,4,Mustard
F1737,Samiha B.,Gujarat,Mustard,Rabi,2254,2074,46,2022-10-03,6,Onion
F1738,Lagan S.,Karnataka,Tomato,Kharif,3606,3469,10,2023-06-13,8,Sugarcane
F1739,Hazel G.,Punjab,Bajra,Zaid,3162,3008,23,2022-09-30,9,Onion
F1740,Nirvaan D.,Uttar Pradesh,Cotton,Rabi,2599,2486,61,2022-03-25,6,Mustard
F1741,Divit B.,Rajasthan,Bajra,Rabi,1357,1238,26,2023-05-10,1,Wheat
F1742,Shamik W.,Karnataka,Maize,Kharif,2082,1884,23,2023-06-27,4,Soybean
F1743,Parinaaz G.,Madhya Pradesh,Potato,Kharif,4105,4057,18,2023-01-23,1,Onion
F1744,Kimaya R.,Rajasthan,Cotton,Kharif,4240,4139,68,2022-09-27,1,Sugarcane
F1745,Keya M.,Rajasthan,Sugarcane,Rabi,4479,4286,5,2022-01-10,9,Potato
F1746,Ivan D.,Madhya Pradesh,Onion,Zaid,3986,3855,13,2022-01-30,2,Maize
F1747,Kashvi S.,Karnataka,Mustard,Zaid,1572,1507,56,2023-04-07,1,Groundnut
F1748,Kismat T.,Uttar Pradesh,Rice,Kharif,1288,1095,28,2023-07-15,10,Rice
F1749,Vardaniya B.,Madhya Pradesh,Wheat,Zaid,2667,2491,23,2022-12-22,1,Cotton
F1750,Azad I.,Bihar,Rice,Rabi,3843,3777,28,2022-12-21,7,Maize
F1751,Miraan K.,Punjab,Maize,Rabi,3337,3191,28,2022-06-18,7,Maize
F1752,Ivan G.,Uttar Pradesh,Potato,Rabi,3586,3417,16,2024-04-25,9,Maize
F1753,Alia L.,Gujarat,Sugarcane,Zaid,4360,4351,5,2022-04-21,7,Sugarcane
F1754,Shaan W.,Punjab,Rice,Kharif,1968,1898,25,2024-02-08,5,Tomato
F1755,Hridaan S.,Maharashtra,Potato,Zaid,1593,1458,12,2023-09-19,2,Maize
F1756,Indrans V.,Gujarat,Sugarcane,Kharif,1751,1694,3,2023-04-05,2,Tomato
F1757,Kiaan R.,Uttar Pradesh,Potato,Rabi,3697,3530,14,2024-01-20,9,Bajra
F1758,Emir K.,Rajasthan,Wheat,Rabi,4515,4352,22,2023-05-13,10,Mustard
F1759,Shayak B.,Madhya Pradesh,Wheat,Zaid,3362,3197,24,2023-06-05,10,Bajra
F1760,Eva D.,Gujarat,Bajra,Zaid,2281,2269,21,2023-01-13,10,Maize
F1761,Tara K.,Madhya Pradesh,Soybean,Rabi,3775,3759,49,2024-07-23,10,Maize
F1762,Elakshi C.,Maharashtra,Sugarcane,Zaid,4601,4493,3,2023-07-04,9,Groundnut
F1763,Nakul R.,Gujarat,Wheat,Kharif,1417,1251,24,2023-05-04,6,Onion
F1764,Shamik E.,Maharashtra,Cotton,Kharif,4596,4586,70,2024-01-13,2,Mustard
F1765,Indranil D.,Karnataka,Bajra,Zaid,2706,2520,21,2022-07-14,6,Bajra
F1766,Gokul K.,Maharashtra,Mustard,Zaid,1954,1808,56,2023-07-02,5,Tomato
F1767,Amira K.,Maharashtra,Potato,Rabi,2633,2507,21,2023-06-05,10,Onion
F1768,Tushar S.,Bihar,Rice,Kharif,2468,2390,33,2023-09-27,7,Rice
F1769,Rati G.,Maharashtra,Maize,Kharif,4294,4150,23,2024-01-10,8,Bajra
F1770,Kavya L.,Maharashtra,Sugarcane,Rabi,4624,4564,5,2023-03-20,1,Sugarcane
F1771,Khushi R.,Gujarat,Groundnut,Kharif,3228,3199,49,2024-03-18,3,Soybean
F1772,Tiya K.,Maharashtra,Groundnut,Kharif,3002,2962,53,2022-01-30,3,Wheat
F1773,Alia B.,Rajasthan,Maize,Rabi,4008,3813,19,2022-09-28,4,Maize
F1774,Jiya S.,Rajasthan,Cotton,Zaid,2251,2133,59,2023-01-25,1,Soybean
F1775,Anvi B.,Rajasthan,Bajra,Kharif,1807,1678,23,2022-01-31,10,Onion
F1776,Rania J.,Punjab,Cotton,Zaid,3784,3618,73,2023-11-04,5,Cotton
F1777,Misha C.,Uttar Pradesh,Wheat,Rabi,2468,2286,28,2023-04-26,6,Potato
F1778,Jiya L.,Karnataka,Potato,Zaid,4960,4860,24,2023-11-27,8,Cotton
F1779,Adah J.,Karnataka,Tomato,Zaid,2960,2898,11,2023-01-20,10,Mustard
F1780,Nirvi B.,Rajasthan,Mustard,Kharif,1722,1663,58,2022-03-05,6,Soybean
F1781,Lakshit V.,Punjab,Potato,Kharif,2528,2459,20,2024-05-24,3,Mustard
F1782,Nehmat B.,Madhya Pradesh,Onion,Rabi,1201,1122,16,2024-01-17,9,Wheat
F1783,Saira D.,Madhya Pradesh,Mustard,Rabi,3585,3469,56,2023-02-09,8,Maize
F1784,Taimur D.,Bihar,Soybean,Kharif,3011,2837,50,2022-04-30,5,Wheat
F1785,Yakshit S.,Bihar,Bajra,Zaid,2082,1890,21,2024-07-02,7,Maize
F1786,Mannat S.,Maharashtra,Bajra,Rabi,4784,4662,21,2023-02-16,6,Potato
F1787,Rohan M.,Maharashtra,Soybean,Kharif,4681,4533,51,2023-07-02,8,Mustard
F1788,Dhanuk L.,Uttar Pradesh,Mustard,Kharif,1954,1777,59,2023-06-08,8,Groundnut
F1789,Ivan S.,Gujarat,Bajra,Rabi,2391,2245,21,2023-05-29,1,Potato
F1790,Mohanlal H.,Gujarat,Cotton,Rabi,3232,3161,61,2024-06-19,3,Potato
F1791,Anvi W.,Madhya Pradesh,Maize,Zaid,1719,1664,23,2022-08-11,8,Bajra
F1792,Zoya S.,Uttar Pradesh,Soybean,Rabi,3093,2954,55,2023-10-19,9,Tomato
F1793,Elakshi B.,Gujarat,Rice,Zaid,3030,3028,26,2022-08-25,5,Sugarcane
F1794,Divit S.,Karnataka,Maize,Zaid,1721,1638,24,2022-11-18,4,Groundnut
F1795,Baiju B.,Gujarat,Sugarcane,Rabi,3028,2930,3,2023-12-10,3,Groundnut
F1796,Vidur L.,Punjab,Mustard,Kharif,4989,4941,59,2024-02-27,1,Groundnut
F1797,Eshani S.,Karnataka,Sugarcane,Rabi,4358,4329,4,2024-04-08,2,Groundnut
F1798,Tara B.,Madhya Pradesh,Rice,Zaid,3445,3247,32,2023-06-14,9,Tomato
F1799,Vivaan S.,Bihar,Maize,Zaid,2638,2485,18,2022-05-11,4,Tomato
F1800,Hunar K.,Uttar Pradesh,Wheat,Kharif,1861,1753,29,2023-11-10,8,Onion
F1801,Tejas K.,Rajasthan,Potato,Rabi,2070,1916,14,2023-02-08,9,Rice
F1802,Samiha K.,Uttar Pradesh,Onion,Zaid,4301,4252,26,2023-06-18,3,Rice
F1803,Aaina S.,Uttar Pradesh,Maize,Kharif,1131,1034,24,2024-06-16,10,Soybean
F1804,Gokul J.,Gujarat,Cotton,Zaid,825,706,68,2023-05-22,6,Wheat
F1805,Hiran C.,Maharashtra,Maize,Kharif,4724,4593,22,2022-08-07,1,Potato
F1806,Mishti C.,Bihar,Sugarcane,Kharif,4689,4553,3,2022-02-01,3,Onion
F1807,Seher K.,Gujarat,Maize,Rabi,2195,2037,22,2024-02-18,6,Soybean
F1808,Romil A.,Bihar,Soybean,Zaid,800,756,51,2023-04-05,9,Bajra
F1809,Pari S.,Gujarat,Wheat,Rabi,3528,3439,22,2024-01-27,1,Maize
F1810,Stuvan D.,Uttar Pradesh,Groundnut,Rabi,2711,2531,48,2022-01-16,8,Maize
F1811,Rohan T.,Bihar,Maize,Kharif,2235,2202,28,2023-02-25,4,Maize
F1812,Alia B.,Punjab,Potato,Zaid,4085,3972,23,2023-06-15,8,Maize
F1813,Shanaya Y.,Punjab,Cotton,Zaid,3287,3154,63,2023-09-16,1,Onion
F1814,Renee D.,Gujarat,Maize,Zaid,3818,3728,21,2024-05-28,8,Sugarcane
F1815,Pari C.,Rajasthan,Bajra,Rabi,1234,1104,20,2022-03-30,4,Sugarcane
F1816,Kashvi B.,Punjab,Cotton,Zaid,2062,2039,66,2023-03-21,4,Potato
F1817,Alisha K.,Rajasthan,Onion,Kharif,1693,1547,30,2024-07-06,4,Maize
F1818,Hunar K.,Rajasthan,Groundnut,Kharif,3351,3243,47,2022-06-11,4,Potato
F1819,Tushar T.,Rajasthan,Maize,Zaid,923,786,27,2022-11-20,4,Tomato
F1820,Darshit C.,Madhya Pradesh,Potato,Zaid,2244,2193,21,2023-01-12,2,Rice
F1821,Kashvi V.,Maharashtra,Tomato,Rabi,2882,2833,17,2023-04-12,7,Wheat
F1822,Prerak G.,Bihar,Groundnut,Zaid,997,963,47,2022-12-16,2,Wheat
F1823,Arhaan S.,Rajasthan,Mustard,Rabi,2445,2283,48,2024-03-02,5,Cotton
F1824,Diya S.,Maharashtra,Wheat,Kharif,3031,2927,29,2022-01-24,8,Onion
F1825,Fateh K.,Punjab,Cotton,Kharif,1910,1863,72,2024-01-31,6,Bajra
F1826,Nirvaan G.,Bihar,Sugarcane,Kharif,3432,3238,5,2022-11-02,1,Groundnut
F1827,Vedika B.,Punjab,Maize,Zaid,4623,4528,20,2024-02-04,1,Groundnut
F1828,Pihu K.,Bihar,Soybean,Kharif,2605,2487,50,2023-06-12,9,Wheat
F1829,Faiyaz D.,Gujarat,Soybean,Zaid,3388,3311,49,2022-02-26,3,Soybean
F1830,Vihaan C.,Karnataka,Mustard,Kharif,2259,2109,51,2022-01-28,8,Wheat
F1831,Yuvaan S.,Madhya Pradesh,Potato,Zaid,3595,3516,24,2022-06-05,3,Potato
F1832,Siya S.,Karnataka,Cotton,Rabi,1682,1571,63,2022-01-17,1,Wheat
F1833,Adira S.,Rajasthan,Bajra,Zaid,4696,4596,20,2023-12-12,3,Sugarcane
F1834,Manikya U.,Rajasthan,Wheat,Kharif,4492,4488,23,2022-01-13,2,Bajra
F1835,Fateh Z.,Rajasthan,Onion,Zaid,2119,1970,13,2022-10-17,10,Wheat
F1836,Abram S.,Bihar,Groundnut,Zaid,1190,1029,64,2022-11-21,9,Tomato
F1837,Aradhya C.,Rajasthan,Rice,Zaid,1943,1839,33,2022-12-11,1,Rice
F1838,Manikya T.,Maharashtra,Potato,Zaid,4153,4014,25,2022-01-27,4,Sugarcane
F1839,Pranay S.,Karnataka,Sugarcane,Zaid,4233,4087,3,2022-05-05,4,Onion
F1840,Dishani V.,Uttar Pradesh,Onion,Kharif,3008,2849,19,2022-03-11,1,Maize
F1841,Kabir B.,Rajasthan,Tomato,Zaid,4238,4156,15,2022-12-21,8,Potato
F1842,Tushar M.,Karnataka,Groundnut,Rabi,2276,2183,52,2023-07-12,1,Sugarcane
F1843,Madhav B.,Punjab,Potato,Rabi,3098,3045,12,2022-08-17,6,Cotton
F1844,Shanaya J.,Bihar,Sugarcane,Kharif,3917,3736,5,2024-05-01,7,Mustard
F1845,Rohan H.,Madhya Pradesh,Tomato,Rabi,3810,3738,15,2022-06-24,4,Sugarcane
F1846,Rohan B.,Madhya Pradesh,Bajra,Kharif,4834,4808,23,2024-03-20,9,Tomato
F1847,Nirvi B.,Karnataka,Onion,Zaid,1263,1214,11,2023-10-02,2,Maize
F1848,Shlok C.,Madhya Pradesh,Maize,Zaid,1348,1229,18,2022-03-13,4,Soybean
F1849,Azad T.,Gujarat,Wheat,Zaid,4016,3827,21,2023-06-06,2,Bajra
F1850,Dhanush K.,Uttar Pradesh,Sugarcane,Zaid,4703,4523,4,2023-10-16,4,Soybean
F1851,Rohan S.,Gujarat,Soybean,Zaid,1998,1812,46,2023-03-08,6,Tomato
F1852,Dhanuk C.,Rajasthan,Maize,Rabi,4929,4911,24,2024-03-31,9,Cotton
F1853,Divij R.,Uttar Pradesh,Cotton,Zaid,2770,2571,62,2022-06-13,6,Soybean
F1854,Indrans L.,Bihar,Wheat,Kharif,1392,1214,28,2023-09-22,2,Onion
F1855,Indranil D.,Gujarat,Mustard,Rabi,3588,3432,51,2022-10-04,8,Groundnut
F1856,Armaan A.,Maharashtra,Maize,Rabi,3099,3042,24,2024-06-18,1,Mustard
F1857,Saira R.,Uttar Pradesh,Maize,Rabi,2459,2295,18,2022-03-07,3,Soybean
F1858,Dhanuk S.,Madhya Pradesh,Sugarcane,Rabi,3334,3246,5,2024-07-31,5,Potato
F1859,Ojas D.,Madhya Pradesh,Bajra,Zaid,4313,4186,26,2022-08-11,5,Soybean
F1860,Dhruv V.,Punjab,Soybean,Kharif,3778,3748,49,2022-09-13,7,Potato
F1861,Tushar B.,Maharashtra,Soybean,Rabi,4884,4792,42,2023-10-01,3,Mustard
F1862,Shaan J.,Maharashtra,Mustard,Kharif,3442,3400,57,2024-01-13,8,Mustard
F1863,Ivan B.,Uttar Pradesh,Soybean,Zaid,946,809,42,2023-11-23,3,Soybean
F1864,Ishaan A.,Maharashtra,Tomato,Rabi,2040,2033,17,2023-02-08,7,Groundnut
F1865,Dharmajan M.,Punjab,Sugarcane,Zaid,2867,2846,4,2022-07-01,6,Wheat
F1866,Elakshi T.,Punjab,Bajra,Zaid,1868,1868,22,2022-03-20,6,Groundnut
F1867,Biju D.,Rajasthan,Cotton,Rabi,2299,2184,74,2022-04-07,1,Bajra
F1868,Shalv T.,Punjab,Groundnut,Zaid,2319,2195,45,2022-05-24,4,Sugarcane
F1869,Anvi B.,Punjab,Wheat,Kharif,2532,2523,22,2023-09-25,2,Sugarcane
F1870,Pranay C.,Uttar Pradesh,Soybean,Kharif,3486,3345,54,2023-10-10,4,Groundnut
F1871,Nayantara A.,Bihar,Potato,Kharif,1683,1497,18,2023-09-24,5,Maize
F1872,Jayan R.,Gujarat,Rice,Rabi,2960,2951,26,2022-04-18,2,Cotton
F1873,Eshani A.,Gujarat,Rice,Kharif,3774,3700,31,2022-04-19,10,Groundnut
F1874,Saira W.,Rajasthan,Mustard,Zaid,1345,1237,56,2023-07-24,10,Potato
F1875,Ira C.,Uttar Pradesh,Soybean,Kharif,1149,1013,42,2022-01-25,8,Bajra
F1876,Alia M.,Punjab,Groundnut,Zaid,4596,4593,55,2022-07-28,4,Bajra
F1877,Sara V.,Gujarat,Onion,Kharif,1669,1516,13,2022-07-06,1,Groundnut
F1878,Nishith C.,Uttar Pradesh,Sugarcane,Rabi,3879,3838,5,2024-02-09,2,Mustard
F1879,Ojas B.,Karnataka,Soybean,Rabi,3453,3302,43,2023-06-03,4,Maize
F1880,Miraya T.,Madhya Pradesh,Bajra,Zaid,4096,3950,24,2023-12-19,2,Tomato
F1881,Madhup S.,Punjab,Sugarcane,Rabi,3219,3130,3,2022-05-09,10,Potato
F1882,Shray B.,Uttar Pradesh,Rice,Rabi,3006,2982,27,2024-02-10,8,Rice
F1883,Ivana B.,Gujarat,Sugarcane,Kharif,3717,3550,5,2024-01-24,5,Sugarcane
F1884,Vanya R.,Maharashtra,Bajra,Zaid,2278,2185,22,2022-10-22,4,Soybean
F1885,Samarth S.,Gujarat,Maize,Zaid,2489,2432,26,2022-04-02,10,Wheat
F1886,Heer L.,Bihar,Maize,Kharif,2031,1882,27,2022-07-10,7,Cotton
F1887,Jiya T.,Rajasthan,Wheat,Rabi,4248,4049,21,2022-12-18,7,Onion
F1888,Onkar S.,Karnataka,Onion,Kharif,2138,2028,28,2024-01-25,8,Sugarcane
F1889,Kiaan S.,Bihar,Potato,Zaid,3682,3656,21,2022-11-07,5,Bajra
F1890,Devansh L.,Uttar Pradesh,Bajra,Kharif,2696,2638,18,2022-03-22,6,Maize
F1891,Vidur D.,Gujarat,Onion,Rabi,4072,3942,18,2022-05-03,3,Soybean
F1892,Ishita K.,Uttar Pradesh,Mustard,Rabi,4100,3993,50,2024-06-15,6,Mustard
F1893,Arnav S.,Madhya Pradesh,Maize,Zaid,3409,3388,18,2022-03-10,4,Groundnut
F1894,Dhruv W.,Gujarat,Soybean,Kharif,2534,2348,48,2022-04-30,2,Potato
F1895,Ishita Z.,Rajasthan,Cotton,Zaid,3315,3186,73,2023-01-11,4,Cotton
F1896,Rhea M.,Madhya Pradesh,Potato,Kharif,4895,4762,23,2024-02-06,7,Rice
F1897,Indranil B.,Karnataka,Potato,Kharif,1195,1040,16,2022-07-11,3,Sugarcane
F1898,Ayesha B.,Punjab,Wheat,Zaid,3964,3793,27,2024-05-17,6,Wheat
F1899,Hiran R.,Uttar Pradesh,Potato,Kharif,2188,2188,18,2022-07-01,2,Soybean
F1900,Shalv G.,Bihar,Rice,Zaid,1730,1725,27,2023-10-18,6,Tomato
F1901,Prerak V.,Madhya Pradesh,Maize,Zaid,2999,2909,25,2022-02-20,10,Soybean
F1902,Rasha B.,Punjab,Mustard,Kharif,1122,1102,55,2022-01-25,8,Potato
F1903,Hridaan G.,Punjab,Onion,Zaid,1115,1025,28,2022-04-10,3,Sugarcane
F1904,Prisha B.,Bihar,Soybean,Zaid,3529,3494,42,2022-04-04,5,Bajra
F1905,Navya B.,Rajasthan,Soybean,Rabi,2738,2604,53,2022-07-08,2,Rice
F1906,Tushar G.,Uttar Pradesh,Rice,Kharif,3420,3404,32,2022-03-22,1,Cotton
F1907,Dishani C.,Punjab,Onion,Rabi,3378,3240,29,2024-02-29,10,Bajra
F1908,Renee B.,Karnataka,Sugarcane,Kharif,3499,3398,3,2023-03-30,1,Maize
F1909,Samiha B.,Karnataka,Onion,Rabi,2625,2425,17,2024-02-24,3,Mustard
F1910,Amira M.,Gujarat,Potato,Rabi,1323,1295,22,2024-06-13,5,Soybean
F1911,Lavanya D.,Maharashtra,Wheat,Zaid,2014,1957,28,2024-03-22,8,Tomato
F1912,Damini C.,Uttar Pradesh,Onion,Zaid,4096,3963,15,2023-05-23,5,Groundnut
F1913,Dhruv S.,Gujarat,Onion,Zaid,3856,3845,18,2024-02-10,9,Soybean
F1914,Taran M.,Uttar Pradesh,Mustard,Kharif,1781,1707,51,2022-02-03,6,Potato
F1915,Nirvaan I.,Karnataka,Potato,Rabi,2624,2567,16,2023-05-30,5,Wheat
F1916,Hansh K.,Gujarat,Cotton,Rabi,1086,1026,69,2022-09-22,8,Onion
F1917,Shayak S.,Rajasthan,Cotton,Rabi,4129,4093,55,2022-07-06,10,Onion
F1918,Navya S.,Maharashtra,Groundnut,Zaid,1522,1392,62,2022-05-25,1,Soybean
F1919,Nishith I.,Bihar,Tomato,Rabi,3285,3248,18,2022-02-26,6,Groundnut
F1920,Purab K.,Maharashtra,Groundnut,Zaid,4093,4041,55,2022-06-16,7,Bajra
F1921,Lakshay D.,Maharashtra,Bajra,Kharif,2520,2376,24,2022-12-27,6,Bajra
F1922,Hansh D.,Maharashtra,Potato,Kharif,4348,4177,23,2023-04-01,2,Cotton
F1923,Kiara C.,Gujarat,Wheat,Rabi,885,701,25,2022-02-13,7,Wheat
F1924,Krish S.,Rajasthan,Onion,Rabi,3979,3946,13,2024-03-06,3,Bajra
F1925,Ranbir W.,Gujarat,Bajra,Rabi,958,850,23,2022-06-07,9,Onion
F1926,Jayan S.,Punjab,Cotton,Rabi,2663,2634,70,2023-03-12,5,Soybean
F1927,Hrishita M.,Rajasthan,Bajra,Kharif,2591,2404,22,2022-04-26,3,Soybean
F1928,Alia V.,Maharashtra,Cotton,Rabi,4654,4576,60,2023-04-09,4,Sugarcane
F1929,Chirag C.,Gujarat,Soybean,Kharif,4824,4791,51,2024-04-18,9,Potato
F1930,Vaibhav C.,Gujarat,Wheat,Rabi,1038,899,29,2023-05-06,5,Tomato
F1931,Nakul D.,Madhya Pradesh,Tomato,Kharif,3777,3727,19,2024-05-29,4,Sugarcane
F1932,Advika W.,Madhya Pradesh,Maize,Zaid,1866,1669,22,2023-11-11,8,Groundnut
F1933,Jayesh B.,Madhya Pradesh,Cotton,Rabi,1314,1232,75,2024-06-29,9,Onion
F1934,Lakshit C.,Karnataka,Groundnut,Zaid,2277,2146,58,2022-11-20,8,Groundnut
F1935,Jiya C.,Gujarat,Sugarcane,Rabi,3881,3823,3,2023-04-21,10,Cotton
F1936,Ranbir C.,Rajasthan,Sugarcane,Kharif,2556,2379,5,2023-05-11,2,Bajra
F1937,Romil B.,Uttar Pradesh,Groundnut,Kharif,2843,2706,47,2023-07-10,10,Maize
F1938,Kismat T.,Bihar,Sugarcane,Kharif,1472,1307,4,2023-06-14,6,Sugarcane
F1939,Zoya D.,Bihar,Wheat,Kharif,2400,2267,25,2022-01-17,4,Rice
F1940,Raunak V.,Gujarat,Bajra,Zaid,3174,3114,18,2023-04-12,10,Groundnut
F1941,Indrajit K.,Uttar Pradesh,Tomato,Rabi,3530,3388,10,2023-10-11,3,Groundnut
F1942,Dhruv A.,Maharashtra,Soybean,Rabi,4568,4556,51,2022-10-02,5,Cotton
F1943,Rati K.,Gujarat,Soybean,Zaid,1250,1139,46,2022-12-07,2,Cotton
F1944,Lakshay R.,Uttar Pradesh,Wheat,Kharif,1961,1859,20,2022-01-17,1,Cotton
F1945,Kartik B.,Bihar,Groundnut,Zaid,1493,1486,50,2022-01-04,7,Onion
F1946,Adah V.,Rajasthan,Wheat,Rabi,1455,1440,26,2022-05-26,5,Rice
F1947,Ritvik T.,Gujarat,Onion,Rabi,4577,4471,17,2024-02-01,6,Maize
F1948,Armaan B.,Punjab,Soybean,Kharif,4684,4561,45,2023-12-13,6,Soybean
F1949,Nirvi B.,Bihar,Cotton,Zaid,4558,4422,63,2023-04-02,1,Sugarcane
F1950,Bhavin D.,Punjab,Soybean,Zaid,3014,2899,40,2022-01-25,5,Wheat
F1951,Shray A.,Madhya Pradesh,Sugarcane,Kharif,3001,2987,5,2022-11-25,10,Groundnut
F1952,Lavanya Y.,Uttar Pradesh,Maize,Zaid,4624,4495,23,2022-01-19,2,Groundnut
F1953,Trisha D.,Rajasthan,Bajra,Kharif,3281,3167,21,2024-05-06,2,Groundnut
F1954,Saanvi S.,Karnataka,Cotton,Kharif,1266,1263,64,2022-04-20,2,Bajra
